date,price,ret_x,pos,ret_y,pos_for_ret_t,trade,cost,pnl_gross,pnl_net
2004-08-03,2468.0,-0.0036334275333064214,0.25539881427308514,-0.0036334275333064214,0.24777969893343943,0.00761911533964571,2.285734601893713e-06,-0.0009002895802991346,-0.0009025753149010283
2004-08-04,2470.0,0.0008103727714747766,0.2634146885769858,0.0008103727714747766,0.25539881427308514,0.00801587430390066,2.404762291170198e-06,0.00020696824495385175,0.00020456348266268155
2004-08-05,2459.0,-0.00445344129554659,0.2713912991324007,-0.00445344129554659,0.2634146885769858,0.007976610555414876,2.3929831666244627e-06,-0.001173101851962293,-0.0011754948351289174
2004-08-06,2456.0,-0.001220008133387518,0.0,-0.001220008133387518,0.2713912991324007,-0.2713912991324007,8.141738973972019e-05,-0.00033109959227213364,-0.0004125169820118538
2004-08-09,2403.0,-0.02157980456026054,-0.28868869601589436,-0.02157980456026054,0.0,-0.28868869601589436,8.660660880476831e-05,-0.0,-8.660660880476831e-05
2004-08-10,2420.0,0.007074490220557728,-0.2967657813738098,0.007074490220557728,-0.28868869601589436,-0.008077085357915459,2.4231256073746376e-06,-0.0020423253567500074,-0.0020447484823573818
2004-08-11,2440.0,0.008264462809917328,-0.30462037726406427,0.008264462809917328,-0.2967657813738098,-0.007854595890254445,2.3563787670763335e-06,-0.0024526097634199077,-0.0024549661421869842
2004-08-12,2445.0,0.002049180327868827,-0.31409351373687766,0.002049180327868827,-0.30462037726406427,-0.009473136472813393,2.8419409418440175e-06,-0.000624222084557501,-0.000627064025499345
2004-08-13,2522.0,0.03149284253578721,0.3011313442743504,0.03149284253578721,-0.31409351373687766,0.6152248580112281,0.0001845674574033684,-0.009891697569627607,-0.010076265027030976
2004-08-16,2487.0,-0.013877874702616921,0.0,-0.013877874702616921,0.3011313442743504,-0.3011313442743504,9.033940328230511e-05,-0.004179063064870034,-0.004269402468152339
2004-08-17,2489.0,0.0008041817450743505,0.31594546887592473,0.0008041817450743505,0.0,0.31594546887592473,9.47836406627774e-05,0.0,-9.47836406627774e-05
2004-08-18,2432.0,-0.022900763358778664,0.0,-0.022900763358778664,0.31594546887592473,-0.31594546887592473,9.47836406627774e-05,-0.007235392417005922,-0.0073301760576686996
2004-08-19,2464.0,0.013157894736842035,0.0,0.013157894736842035,0.0,0.0,0.0,0.0,0.0
2004-08-20,2433.0,-0.012581168831168776,0.0,-0.012581168831168776,0.0,0.0,0.0,-0.0,-0.0
2004-08-23,2389.0,-0.018084669132757858,-0.3434000259604751,-0.018084669132757858,0.0,-0.3434000259604751,0.00010302000778814251,-0.0,-0.00010302000778814251
2004-08-24,2409.0,0.008371703641691042,0.35185901582328666,0.008371703641691042,-0.3434000259604751,0.6952590417837617,0.0002085777125351285,-0.0028748432478901075,-0.0030834209604252358
2004-08-25,2387.0,-0.0091324200913242,-0.3599381389549123,-0.0091324200913242,0.35185901582328666,-0.7117971547781989,0.00021353914643345965,-0.003213324345418143,-0.0034268634918516025
2004-08-26,2414.0,0.011311269375785526,-0.36639544931539575,0.011311269375785526,-0.3599381389549123,-0.00645731036048347,1.937193108145041e-06,-0.004071357248337935,-0.00407329444144608
2004-08-27,2440.5,0.010977630488815171,-0.37308500975994346,0.010977630488815171,-0.36639544931539575,-0.006689560444547715,2.0068681333643145e-06,-0.004022153855367822,-0.004024160723501187
2004-08-30,2440.5,0.0,-0.38480780572707496,0.0,-0.37308500975994346,-0.011722795967131494,3.5168387901394477e-06,-0.0,-3.5168387901394477e-06
2004-08-31,2462.5,0.009014546199549223,0.0,0.009014546199549223,-0.38480780572707496,0.38480780572707496,0.00011544234171812248,-0.003468867742673879,-0.0035843100843920015
2004-09-01,2430.75,-0.0128934010152284,-0.40546486908450624,-0.0128934010152284,0.0,-0.40546486908450624,0.00012163946072535186,-0.0,-0.00012163946072535186
2004-09-02,2396.5,-0.01409030134732081,-0.40764109686714356,-0.01409030134732081,-0.40546486908450624,-0.002176227782637319,6.528683347911956e-07,0.005713122191152675,0.005712469322817883
2004-09-03,2376.5,-0.008345503859795489,-0.41658996144221416,-0.008345503859795489,-0.40764109686714356,-0.008948864575070603,2.6846593725211805e-06,0.0034019703473160134,0.0033992856879434923
2004-09-06,2405.0,0.011992425836313991,0.0,0.011992425836313991,-0.41658996144221416,0.41658996144221416,0.00012497698843266423,-0.004995924216748659,-0.005120901205181323
2004-09-07,2433.5,0.011850311850311934,0.0,0.011850311850311934,0.0,0.0,0.0,0.0,0.0
2004-09-08,2418.0,-0.006369426751592355,0.0,-0.006369426751592355,0.0,0.0,0.0,-0.0,-0.0
2004-09-09,2443.0,0.01033912324234909,0.0,0.01033912324234909,0.0,0.0,0.0,0.0,0.0
2004-09-10,2471.5,0.01166598444535416,-0.47680605010284527,0.01166598444535416,0.0,-0.47680605010284527,0.00014304181503085357,0.0,-0.00014304181503085357
2004-09-13,2473.0,0.0006069188751769428,-0.4917547717648287,0.0006069188751769428,-0.47680605010284527,-0.01494872166198341,4.484616498595023e-06,-0.0002893825916059799,-0.0002938672081045749
2004-09-14,2460.0,-0.005256773150020266,-0.5045021727655604,-0.005256773150020266,-0.4917547717648287,-0.01274740100073174,3.824220300219521e-06,0.0025850432806076955,0.002581219060307476
2004-09-15,2459.5,-0.0002032520325203624,0.5203498594626018,-0.0002032520325203624,-0.5045021727655604,1.0248520322281622,0.00030745560966844864,0.00010254109202553917,-0.00020491451764290946
2004-09-16,2506.0,0.018906281764586197,0.4992442864591018,0.018906281764586197,0.5203498594626018,-0.021105573003500022,6.331671901050006e-06,0.009837881059162779,0.009831549387261728
2004-09-17,2486.0,-0.007980845969672745,0.5084798905026705,-0.007980845969672745,0.4992442864591018,0.009235604043568713,2.7706812130706137e-06,-0.003984391751469268,-0.003987162432682339
2004-09-20,2490.0,0.0016090104585679832,0.5241748523026737,0.0016090104585679832,0.5084798905026705,0.015694961800003182,4.708488540000954e-06,0.0008181494617902998,0.0008134409732502988
2004-09-21,2524.0,0.013654618473895486,0.5196585171000163,0.013654618473895486,0.5241748523026737,-0.004516335202657373,1.3549005607972118e-06,0.0071574076218035255,0.007156052721242728
2004-09-22,2530.0,0.002377179080824021,0.5353302225406796,0.002377179080824021,0.5196585171000163,0.01567170544066332,4.701511632198996e-06,0.0012353213560221906,0.0012306198443899916
2004-09-23,2531.0,0.00039525691699604515,0.5521310846326227,0.00039525691699604515,0.5353302225406796,0.016800862091943092,5.040258627582927e-06,0.00021159297333623578,0.00020655271470865284
2004-09-24,2508.0,-0.009087317265902839,0.558288516324708,-0.009087317265902839,0.5521310846326227,0.006157431692085269,1.8472295076255805e-06,-0.0050173903384236945,-0.00501923756793132
2004-09-27,2533.0,0.009968102073365293,0.5620024841866621,0.009968102073365293,0.558288516324708,0.003713967861954104,1.1141903585862311e-06,0.005565076917112354,0.005563962726753768
2004-09-28,2513.0,-0.00789577575996847,0.5706939433755903,-0.00789577575996847,0.5620024841866621,0.008691459188928219,2.6074377566784653e-06,-0.00443744559168311,-0.0044400530294397885
2004-09-29,2540.0,0.010744130521289197,0.5715960262742189,0.010744130521289197,0.5706939433755903,0.0009020828986285867,2.70624869588576e-07,0.006131610215336569,0.00613133959046698
2004-09-30,2517.5,-0.008858267716535417,0.5777636609588179,-0.008858267716535417,0.5715960262742189,0.0061676346845990215,1.8502904053797064e-06,-0.005063350626444843,-0.005065200916850223
2004-10-01,2500.5,-0.00675273088381334,0.5887537622581844,-0.00675273088381334,0.5777636609588179,0.010990101299366506,3.2970303898099515e-06,-0.00390148251690167,-0.0039047795472914796
2004-10-04,2488.5,-0.0047990401919616454,0.6033914110473529,-0.0047990401919616454,0.5887537622581844,0.014637648789168511,4.391294636750553e-06,-0.0028254529682456586,-0.002829844262882409
2004-10-05,2484.0,-0.001808318264014508,2.331583764545732,-0.001808318264014508,0.6033914110473529,1.728192353498379,0.0005184577060495136,-0.0010911237089464136,-0.001609581414995927
2004-10-06,2511.5,0.011070853462157748,1.6707820244007245,0.011070853462157748,2.331583764545732,-0.6608017401450073,0.00019824052204350215,0.02581262219203191,0.02561438166998841
2004-10-07,2511.5,0.0,1.723280077834185,0.0,1.6707820244007245,0.05249805343346048,1.5749416030038142e-05,0.0,-1.5749416030038142e-05
2004-10-08,2511.0,-0.0001990842126219361,1.7772594531488648,-0.0001990842126219361,1.723280077834185,0.05397937531467978,1.619381259440393e-05,-0.0003430778574226875,-0.00035927167001709143
2004-10-11,2519.5,0.003385105535643085,1.7819642347173195,0.003385105535643085,1.7772594531488648,0.0047047815684546634,1.411434470536399e-06,0.006016210813128224,0.006014799378657687
2004-10-12,2524.0,0.0017860686644175505,1.8231628038644654,0.0017860686644175505,1.7819642347173195,0.041198569147145925,1.2359570744143776e-05,0.003182710480741405,0.0031703509099972613
2004-10-13,2398.0,-0.04992076069730589,-0.4968532748571004,-0.04992076069730589,1.8231628038644654,-2.320016078721566,0.0006960048236164697,-0.09101367404394721,-0.09170967886756368
2004-10-14,2380.0,-0.007506255212677226,-0.5068267338174169,-0.007506255212677226,-0.4968532748571004,-0.009973458960316539,2.9920376880949615e-06,0.0037295074843318606,0.0037265154466437655
2004-10-15,2417.5,0.015756302521008347,-0.4978414459594224,0.015756302521008347,-0.5068267338174169,0.008985287857994517,2.695586357398355e-06,-0.007985715343761792,-0.007988410930119191
2004-10-18,2426.5,0.0037228541882110555,-0.512071511781589,0.0037228541882110555,-0.4978414459594224,-0.014230065822166627,4.269019746649987e-06,-0.0018533911121550836,-0.0018576601319017336
2004-10-19,2440.0,0.005563568926437279,-0.1399325699756476,0.005563568926437279,-0.512071511781589,0.3721389418059414,0.00011164168254178242,-0.0028489451510618096,-0.002960586833603592
2004-10-20,2421.0,-0.0077868852459016535,-0.14419180225533992,-0.0077868852459016535,-0.1399325699756476,-0.0042592322796923265,1.2777696839076978e-06,0.001089638864564471,0.0010883610948805632
2004-10-21,2434.0,0.00536968194960763,-0.1486508352956981,0.00536968194960763,-0.14419180225533992,-0.00445903304035819,1.337709912107457e-06,-0.0007742641178518915,-0.000775601827763999
2004-10-22,2435.0,0.00041084634346755244,-0.15332116987102615,0.00041084634346755244,-0.1486508352956981,-0.004670334575328033,1.4011003725984098e-06,-6.107265213463495e-05,-6.247375250723336e-05
2004-10-25,2408.75,-0.010780287474332684,-0.15779239923360885,-0.010780287474332684,-0.15332116987102615,-0.004471229362582707,1.341368808774812e-06,0.0016528462871106568,0.001651504918301882
2004-10-26,2430.0,0.008822003113648114,-0.6093651810058618,0.008822003113648114,-0.15779239923360885,-0.4515727817722529,0.00013547183453167585,-0.0013920450373489034,-0.0015275168718805793
2004-10-27,2437.0,0.0028806584362139898,-0.626960394519579,0.0028806584362139898,-0.6093651810058618,-0.01759521351371718,5.278564054115153e-06,-0.0017553729493996007,-0.0017606515134537158
2004-10-28,2399.0,-0.015592942141977817,-0.6020381006107086,-0.015592942141977817,-0.626960394519579,0.024922293908870352,7.476688172661105e-06,0.009776157157055381,0.009768680468882721
2004-10-29,2491.0,0.03834931221342219,-0.45562390854044876,0.03834931221342219,-0.6020381006107086,0.14641419207025985,4.3924257621077955e-05,-0.023087747084695746,-0.023131671342316824
2004-11-01,2441.0,-0.020072260136491327,-0.44119844402781183,-0.020072260136491327,-0.45562390854044876,0.014425464512636932,4.3276393537910794e-06,0.00914540161662882,0.00914107397727503
2004-11-02,2472.0,0.012699713232281917,-0.11839709037890889,0.012699713232281917,-0.44119844402781183,0.32280135364890294,9.684040609467087e-05,-0.005603093717682195,-0.005699934123776866
2004-11-03,2483.0,0.004449838187702282,-0.12209002265222446,0.004449838187702282,-0.11839709037890889,-0.0036929322733155745,1.1078796819946722e-06,-0.0005268478940809072,-0.0005279557737629018
2004-11-04,2498.0,0.006041079339508704,-0.12587118604353206,0.006041079339508704,-0.12209002265222446,-0.0037811633913076015,1.1343490173922804e-06,-0.0007375555134045028,-0.0007386898624218951
2004-11-05,2514.0,0.006405124099279513,0.0,0.006405124099279513,-0.12587118604353206,0.12587118604353206,3.776135581305962e-05,-0.0008062205671323224,-0.0008439819229453821
2004-11-08,2524.5,0.004176610978520179,0.0,0.004176610978520179,0.0,0.0,0.0,0.0,0.0
2004-11-09,2523.0,-0.0005941770647652778,0.0,-0.0005941770647652778,0.0,0.0,0.0,-0.0,-0.0
2004-11-10,2493.0,-0.01189060642092743,0.5339185035968497,-0.01189060642092743,0.0,0.5339185035968497,0.0001601755510790549,-0.0,-0.0001601755510790549
2004-11-11,2515.5,0.00902527075812265,0.5406899809050604,0.00902527075812265,0.5339185035968497,0.006771477308210705,2.031443192463211e-06,0.00481875905773325,0.004816727614540787
2004-11-12,2533.0,0.006956867421983759,0.5514394058374836,0.006956867421983759,0.5406899809050604,0.010749424932423257,3.224827479726977e-06,0.003761508513551435,0.003758283686071708
2004-11-15,2527.0,-0.0023687327279905412,0.5679874532258826,-0.0023687327279905412,0.5514394058374836,0.01654804738839899,4.964414216519696e-06,-0.0013062125681109057,-0.0013111769823274254
2004-11-16,2486.0,-0.016224772457459458,0.549503561765098,-0.016224772457459458,0.5679874532258826,-0.018483891460784663,5.545167438235399e-06,-0.009215467187281843,-0.009221012354720079
2004-11-17,2537.0,0.020514883346741675,0.516439354934035,0.020514883346741675,0.549503561765098,-0.033064206831062926,9.919262049318877e-06,0.011273001468230043,0.011263082206180724
2004-11-18,2572.0,0.013795821836815048,0.5121674415049843,0.013795821836815048,0.516439354934035,-0.0042719134290507554,1.2815740287152265e-06,0.007124705330189637,0.007123423756160922
2004-11-19,2574.0,0.0007776049766718973,0.5281930054831977,0.0007776049766718973,0.5121674415049843,0.01602556397821342,4.807669193464025e-06,0.0003982639514035886,0.0003934562822101246
2004-11-22,2562.0,-0.004662004662004615,0.5421519993392558,-0.004662004662004615,0.5281930054831977,0.013958993856058144,4.187698156817443e-06,-0.002462438254000897,-0.0024666259521577147
2004-11-23,2582.5,0.008001561280249758,0.5509111524252451,0.008001561280249758,0.5421519993392558,0.00875915308598929,2.627745925796787e-06,0.004338062445922982,0.004335434699997185
2004-11-24,2599.0,0.006389157792836331,0.5626428142625878,0.006389157792836331,0.5509111524252451,0.011731661837342644,3.519498551202793e-06,0.0035198582826781984,0.0035163387841269955
2004-11-25,2614.0,0.005771450557906954,0.5754619779219678,0.005771450557906954,0.5626428142625878,0.012819163659380073,3.8457490978140215e-06,0.003247265184278151,0.003243419435180337
2004-11-26,2595.0,-0.007268553940321332,0.5853642301717492,-0.007268553940321332,0.5754619779219678,0.009902252249781363,2.9706756749344085e-06,-0.004182776427129826,-0.0041857471028047604
2004-11-29,2602.0,0.002697495183044296,0.6025500517256609,0.002697495183044296,0.5853642301717492,0.017185821553911684,5.155746466173505e-06,0.0015790171912147262,0.0015738614447485526
2004-11-30,2589.0,-0.004996156802459684,0.6170020303105977,-0.004996156802459684,0.6025500517256609,0.014451978584936853,4.335593575481056e-06,-0.0030104345397515947,-0.003014770133327076
2004-12-01,2584.0,-0.0019312475859405431,0.6356635278437597,-0.0019312475859405431,0.6170020303105977,0.01866149753316193,5.598449259948578e-06,-0.0011915836815577557,-0.0011971821308177043
2004-12-02,2540.0,-0.017027863777089758,0.6014128374266139,-0.017027863777089758,0.6356635278437597,-0.03425069041714579,1.0275207125143736e-05,-0.010823991960187842,-0.010834267167312986
2004-12-03,2536.0,-0.0015748031496063408,0.6198629541403804,-0.0015748031496063408,0.6014128374266139,0.018450116713766507,5.5350350141299515e-06,-0.0009471068305931178,-0.0009526418656072477
2004-12-06,2546.0,0.0039432176656151174,0.6362898045488934,0.0039432176656151174,0.6198629541403804,0.016426850408512994,4.928055122553898e-06,0.0024442545510267215,0.0024393264959041675
2004-12-07,2545.5,-0.00019638648860953456,0.6562745816198488,-0.00019638648860953456,0.6362898045488934,0.019984777070955362,5.995433121286608e-06,-0.00012495872045340423,-0.00013095415357469083
2004-12-08,2530.0,-0.00608917697898248,0.668365839884317,-0.00608917697898248,0.6562745816198488,0.012091258264468219,3.6273774793404652e-06,-0.0039961720742909415,-0.003999799451770282
2004-12-09,2542.5,0.004940711462450675,0.6833993434809612,0.004940711462450675,0.668365839884317,0.015033503596644238,4.510051078993271e-06,0.0033022027662269176,0.0032976927151479245
2004-12-10,2557.0,0.005703048180924375,0.6964159788708602,0.005703048180924375,0.6833993434809612,0.013016635389898945,3.904990616969683e-06,0.003897459382684008,0.003893554392067038
2004-12-13,2618.0,0.023856081345326574,0.5977571722110051,0.023856081345326574,0.6964159788708602,-0.09865880665985505,2.959764199795651e-05,0.016613756242128474,0.016584158600130516
2004-12-14,2629.0,0.004201680672268893,0.6134351680921555,0.004201680672268893,0.5977571722110051,0.015677995881150375,4.7033987643451125e-06,0.002511584757189088,0.002506881358424743
2004-12-15,2660.5,0.011981742107265214,0.6068909918198415,0.011981742107265214,0.6134351680921555,-0.006544176272313962,1.9632528816941884e-06,0.007350021983607094,0.0073480587307254
2004-12-16,2666.0,0.0020672805863559685,0.6251693346559386,0.0020672805863559685,0.6068909918198415,0.018278342836097083,5.483502850829124e-06,0.0012546139654234772,0.0012491304625726481
2004-12-17,2672.0,0.0022505626406601476,0.6437887701115855,0.0022505626406601476,0.6251693346559386,0.018619435455646927,5.585830636694077e-06,0.0014069827486630168,0.0014013969180263228
2004-12-20,2686.0,0.0052395209580837765,0.6580232115779314,0.0052395209580837765,0.6437887701115855,0.014234441466345893,4.270332439903767e-06,0.0033731447535786307,0.0033688744211387268
2004-12-21,2700.0,0.005212211466865124,0.6723679000216461,0.005212211466865124,0.6580232115779314,0.014344688443714726,4.303406533114417e-06,0.00342975612884991,0.0034254527223167956
2004-12-22,2673.0,-0.010000000000000009,0.6695768001807567,-0.010000000000000009,0.6723679000216461,-0.0027910998408894327,8.373299522668297e-07,-0.006723679000216467,-0.006724516330168734
2004-12-23,2679.0,0.002244668911335568,0.6893644584675147,0.002244668911335568,0.6695768001807567,0.019787658286757992,5.936297486027397e-06,0.0015029782271172923,0.001497041929631265
2004-12-24,2706.5,0.010265024262784639,0.6840115226248007,0.010265024262784639,0.6893644584675147,-0.005352935842714013,1.6058807528142036e-06,0.007076342892070432,0.007074737011317617
2004-12-27,2706.5,0.0,0.7055040171210468,0.0,0.6840115226248007,0.02149249449624613,6.447748348873838e-06,0.0,-6.447748348873838e-06
2004-12-28,2706.5,0.0,0.7276718325795752,0.0,0.7055040171210468,0.022167815458528417,6.650344637558525e-06,0.0,-6.650344637558525e-06
2004-12-29,2734.0,0.01016072418252345,0.7195663824762784,0.01016072418252345,0.7276718325795752,-0.008105450103296885,2.4316350309890655e-06,0.007393672786232446,0.0073912411512014565
2004-12-30,2743.0,0.003291880029261174,0.7388494362717453,0.003291880029261174,0.7195663824762784,0.01928305379546691,5.7849161386400725e-06,0.0023687262042013683,0.002362941288062728
2004-12-31,2740.0,-0.001093693036821053,0.7616651105986356,-0.001093693036821053,0.7388494362717453,0.022815674326890356,6.8447022980671066e-06,-0.000808074483709568,-0.0008149191860076352
2005-01-03,2740.0,0.0,0.7855975776054867,0.0,0.7616651105986356,0.023932467006851033,7.179740102055309e-06,0.0,-7.179740102055309e-06
2005-01-04,2538.0,-0.07372262773722627,0.0,-0.07372262773722627,0.7855975776054867,-0.7855975776054867,0.000235679273281646,-0.05791631776507601,-0.058151997038357654
2005-01-05,2589.0,0.02009456264775422,0.1,0.02009456264775422,0.0,0.1,2.9999999999999997e-05,0.0,-2.9999999999999997e-05
2005-01-06,2575.0,-0.0054074932406334986,0.1,-0.0054074932406334986,0.1,0.0,0.0,-0.0005407493240633499,-0.0005407493240633499
2005-01-07,2611.0,0.013980582524271812,0.1,0.013980582524271812,0.1,0.0,0.0,0.0013980582524271814,0.0013980582524271814
2005-01-10,2601.0,-0.0038299502106472483,0.0,-0.0038299502106472483,0.1,-0.1,2.9999999999999997e-05,-0.00038299502106472485,-0.0004129950210647248
2005-01-11,2653.0,0.019992310649750156,0.0,0.019992310649750156,0.0,0.0,0.0,0.0,0.0
2005-01-12,2659.0,0.0022615906520919715,0.0,0.0022615906520919715,0.0,0.0,0.0,0.0,0.0
2005-01-13,2646.0,-0.004889056036103789,0.0,-0.004889056036103789,0.0,0.0,0.0,-0.0,-0.0
2005-01-14,2671.5,0.00963718820861681,0.0,0.00963718820861681,0.0,0.0,0.0,0.0,0.0
2005-01-17,2710.0,0.014411379374883015,0.0,0.014411379374883015,0.0,0.0,0.0,0.0,0.0
2005-01-18,2695.0,-0.005535055350553542,0.0,-0.005535055350553542,0.0,0.0,0.0,-0.0,-0.0
2005-01-19,2705.0,0.0037105751391466324,0.11988909036287027,0.0037105751391466324,0.0,0.11988909036287027,3.596672710886108e-05,0.0,-3.596672710886108e-05
2005-01-20,2706.0,0.0003696857670980602,0.12365595963589632,0.0003696857670980602,0.11988909036287027,0.0037668692730260522,1.1300607819078155e-06,4.432129033748635e-05,4.319122955557853e-05
2005-01-21,2729.0,0.008499630450850004,0.12742822294504833,0.008499630450850004,0.12365595963589632,0.0037722633091520075,1.1316789927456022e-06,0.0010510299599503434,0.0010498982809575977
2005-01-24,2729.0,0.0,0.1314321765185251,0.0,0.12742822294504833,0.004003953573476771,1.201186072043031e-06,0.0,-1.201186072043031e-06
2005-01-25,2724.0,-0.0018321729571271206,0.5083335658052894,-0.0018321729571271206,0.1314321765185251,0.3769013892867643,0.00011307041678602929,-0.00024080647951359982,-0.0003538768962996291
2005-01-26,2745.0,0.007709251101321479,0.5179476927135629,0.007709251101321479,0.5083335658052894,0.009614126908273457,2.884238072482037e-06,0.003918871102023103,0.003915986863950621
2005-01-27,2730.0,-0.005464480874316946,0.0,-0.005464480874316946,0.5179476927135629,-0.5179476927135629,0.00015538430781406886,-0.002830315260729855,-0.002985699568543924
2005-01-28,2748.0,0.00659340659340657,0.0,0.00659340659340657,0.0,0.0,0.0,0.0,0.0
2005-01-31,2746.0,-0.0007278020378457262,0.0,-0.0007278020378457262,0.0,0.0,0.0,-0.0,-0.0
2005-02-01,2707.0,-0.014202476329206126,0.5824384904597666,-0.014202476329206126,0.0,0.5824384904597666,0.00017473154713792995,-0.0,-0.00017473154713792995
2005-02-02,2680.0,-0.009974141115626112,0.5850692180309975,-0.009974141115626112,0.5824384904597666,0.002630727571230951,7.892182713692852e-07,-0.005809323695017965,-0.005810112913289334
2005-02-03,2679.0,-0.0003731343283581712,0.6034296929905397,-0.0003731343283581712,0.5850692180309975,0.018360474959542183,5.508142487862654e-06,-0.0002183094097130367,-0.00022381755220089933
2005-02-04,2663.0,-0.005972377752892832,0.6159889667676977,-0.005972377752892832,0.6034296929905397,0.012559273777157931,3.767782133147379e-06,-0.0036039100738516515,-0.0036076778559847988
2005-02-07,2690.0,0.010138941043935423,0.6163042797007727,0.010138941043935423,0.6159889667676977,0.0003153129330750737,9.45938799225221e-08,0.006245475817772383,0.0062453812238924605
2005-02-08,2702.0,0.004460966542750855,0.6318398889371953,0.004460966542750855,0.6163042797007727,0.01553560923642261,4.660682770926782e-06,0.002749312771899312,0.0027446520891283854
2005-02-09,2692.0,-0.0037009622501850137,0.6488458264603798,-0.0037009622501850137,0.6318398889371953,0.017005937523184467,5.1017812569553394e-06,-0.0023384155771176518,-0.002343517358374607
2005-02-10,2739.0,0.017459138187221335,0.6092959005549992,0.017459138187221335,0.6488458264603798,-0.039549925905380645,1.1864977771614192e-05,0.011328288946373603,0.01131642396860199
2005-02-11,2733.0,-0.0021905805038334725,0.6275422722360562,-0.0021905805038334725,0.6092959005549992,0.018246371681057028,5.4739115043171076e-06,-0.0013347117208214394,-0.0013401856323257565
2005-02-14,2749.0,0.005854372484449311,0.6403466214186062,0.005854372484449311,0.6275422722360562,0.012804349182550023,3.841304754765006e-06,0.003673866211407566,0.003670024906652801
2005-02-15,2761.0,0.004365223717715638,0.6563554415479067,0.004365223717715638,0.6403466214186062,0.016008820129300494,4.802646038790148e-06,0.0027952562593755764,0.0027904536133367863
2005-02-16,2734.0,-0.009779065555957978,0.6556049047220553,-0.009779065555957978,0.6563554415479067,-0.0007505368258513556,2.2516104775540667e-07,-0.006418542890906724,-0.00641876805195448
2005-02-17,2771.0,0.013533284564740233,0.6370724719767915,0.013533284564740233,0.6556049047220553,-0.018532432745263838,5.559729823579151e-06,0.008872487737642983,0.008866928007819404
2005-02-18,2814.0,0.01551786358715268,0.6108292448050349,0.01551786358715268,0.6370724719767915,-0.026243227171756645,7.872968151526993e-06,0.009886003715266,0.009878130747114473
2005-02-21,2815.0,0.00035536602700791953,0.6299983873998509,0.00035536602700791953,0.6108292448050349,0.019169142594816058,5.750742778444817e-06,0.0002170679619066131,0.00021131721912816828
2005-02-22,2840.0,0.008880994671403242,0.6340271487378363,0.008880994671403242,0.6299983873998509,0.004028761337985354,1.208628401395606e-06,0.0055950123214907116,0.005593803693089316
2005-02-23,2836.0,-0.0014084507042253502,0.6535300667961177,-0.0014084507042253502,0.6340271487378363,0.019502918058281415,5.850875417484424e-06,-0.0008929959841377964,-0.0008988468595552808
2005-02-24,2817.0,-0.006699576868829382,0.6639065911104258,-0.006699576868829382,0.6535300667961177,0.010376524314308133,3.11295729429244e-06,-0.004378374918591791,-0.004381487875886083
2005-02-25,2824.0,0.002484913028043989,0.683273364832253,0.002484913028043989,0.6639065911104258,0.019366773721827157,5.810032116548147e-06,0.0016497501376545706,0.0016439401055380225
2005-02-28,2861.5,0.013279036827195556,0.6622580384602228,0.013279036827195556,0.683273364832253,-0.021015326372030185,6.304597911609055e-06,0.009073212174649313,0.009066907576737704
2005-03-01,2814.0,-0.016599685479643522,0.6250142072871739,-0.016599685479643522,0.6622580384602228,-0.03724383117304886,1.1173149351914656e-05,-0.010993275144805362,-0.011004448294157277
2005-03-02,2813.0,-0.0003553660270078085,0.6446273570201426,-0.0003553660270078085,0.6250142072871739,0.019613149732968682,5.883944919890604e-06,-0.00022210881566707787,-0.00022799276058696848
2005-03-03,2822.0,0.003199431212228987,0.6626193750377201,0.003199431212228987,0.6446273570201426,0.017992018017577438,5.397605405273231e-06,0.002062440886306923,0.0020570432809016497
2005-03-04,2846.0,0.00850460666194186,0.6666257418975231,0.00850460666194186,0.6626193750377201,0.0040063668598030455,1.2019100579409135e-06,0.005635317151277546,0.005634115241219605
2005-03-07,2856.0,0.0035137034434293835,0.6845579516408458,0.0035137034434293835,0.6666257418975231,0.017932209743322658,5.379662922996797e-06,0.0023423251647839943,0.0023369455018609976
2005-03-08,2881.0,0.008753501400560193,0.6865200838946315,0.008753501400560193,0.6845579516408458,0.00196213225378572,5.88639676135716e-07,0.00599227898845276,0.005991690348776624
2005-03-09,2889.0,0.0027768136063865967,0.7060308451643469,0.0027768136063865967,0.6865200838946315,0.019510761269715404,5.85322838091462e-06,0.0019063383100162805,0.001900485081635366
2005-03-10,2865.0,-0.00830737279335414,0.7088667559270805,-0.00830737279335414,0.7060308451643469,0.0028359107627335955,8.507732288200786e-07,-0.0058652614343871244,-0.005866112207615944
2005-03-11,2854.0,-0.0038394415357766443,0.7268230536469896,-0.0038394415357766443,0.7088667559270805,0.017956297719909142,5.386889315972742e-06,-0.0027216524660376774,-0.0027270393553536503
2005-03-14,2830.0,-0.008409250175192673,0.7281042696149737,-0.008409250175192673,0.7268230536469896,0.0012812159679840285,3.843647903952085e-07,-0.006112036891215021,-0.006112421256005416
2005-03-15,2853.0,0.008127208480565473,0.730686471561649,0.008127208480565473,0.7281042696149737,0.0025822019466753554,7.746605840026066e-07,0.005917455194750744,0.005916680534166741
2005-03-16,2897.0,0.015422362425516978,0.6867625792358656,0.015422362425516978,0.730686471561649,-0.04392389232578342,1.3177167697735025e-05,0.011268911583845955,0.01125573441614822
2005-03-17,2875.0,-0.007594062823610637,0.6933368688474462,-0.007594062823610637,0.6867625792358656,0.006574289611580575,1.972286883474172e-06,-0.005215318171622041,-0.005217290458505515
