dt,signal_raw,signal_exec,position_raw_t1,position_vt
2006-09-29,0.0,0.0,0.0,0.0
2006-10-02,0.0,0.0,0.0,0.0
2006-10-03,0.0,0.0,0.0,0.0
2006-10-04,1.0,0.0,0.0,0.0
2006-10-05,0.0,0.0,0.0,0.0
2006-10-06,0.0,0.0,0.0,0.0
2006-10-09,0.0,1.0,0.0,0.0
2006-10-10,0.0,1.0,1.0,0.30619470948597033
2006-10-11,-1.0,0.0,1.0,0.3499671551475159
2006-10-12,0.0,0.0,0.0,0.0
2006-10-13,0.0,0.0,0.0,0.0
2006-10-16,-1.0,-1.0,0.0,0.0
2006-10-17,0.0,-1.0,-1.0,-0.3292929767459818
2006-10-18,0.0,0.0,-1.0,-0.332885217106069
2006-10-19,0.0,0.0,0.0,0.0
2006-10-20,0.0,0.0,0.0,0.0
2006-10-23,0.0,0.0,0.0,0.0
2006-10-24,0.0,0.0,0.0,0.0
2006-10-25,0.0,0.0,0.0,0.0
2006-10-26,0.0,0.0,0.0,0.0
2006-10-27,0.0,0.0,0.0,0.0
2006-10-30,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0
2006-11-01,1.0,0.0,0.0,0.0
2006-11-02,0.0,0.0,0.0,0.0
2006-11-03,0.0,0.0,0.0,0.0
2006-11-06,0.0,1.0,0.0,0.0
2006-11-07,0.0,1.0,1.0,0.4647486383923158
2006-11-08,0.0,0.0,1.0,0.3899177445977716
2006-11-09,0.0,0.0,0.0,0.0
2006-11-10,1.0,0.0,0.0,0.0
2006-11-13,1.0,0.0,0.0,0.0
2006-11-14,1.0,0.0,0.0,0.0
2006-11-15,0.0,1.0,0.0,0.0
2006-11-16,1.0,1.0,1.0,0.3415411675431931
2006-11-17,0.0,1.0,1.0,0.3415411675431931
2006-11-20,0.0,0.0,1.0,0.33977948184071494
2006-11-21,0.0,0.0,0.0,0.0
2006-11-22,0.0,0.0,0.0,0.0
2006-11-23,0.0,0.0,0.0,0.0
2006-11-24,-1.0,0.0,0.0,0.0
2006-11-27,-1.0,0.0,0.0,0.0
2006-11-28,0.0,0.0,0.0,0.0
2006-11-29,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,0.0
2006-12-04,0.0,0.0,0.0,0.0
2006-12-05,0.0,0.0,0.0,0.0
2006-12-06,0.0,0.0,0.0,0.0
2006-12-07,0.0,0.0,0.0,0.0
2006-12-08,0.0,0.0,0.0,0.0
2006-12-11,0.0,0.0,0.0,0.0
2006-12-12,0.0,0.0,0.0,0.0
2006-12-13,0.0,0.0,0.0,0.0
2006-12-14,0.0,0.0,0.0,0.0
2006-12-15,1.0,0.0,0.0,0.0
2006-12-18,0.0,0.0,0.0,0.0
2006-12-19,0.0,0.0,0.0,0.0
2006-12-20,0.0,0.0,0.0,0.0
2006-12-21,1.0,0.0,0.0,0.0
2006-12-22,1.0,0.0,0.0,0.0
2006-12-25,1.0,0.0,0.0,0.0
2006-12-26,0.0,0.0,0.0,0.0
2006-12-27,0.0,0.0,0.0,0.0
2006-12-28,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0,0.0
2007-01-02,1.0,0.0,0.0,0.0
2007-01-03,1.0,1.0,0.0,0.0
2007-01-04,1.0,1.0,1.0,0.43664234481652686
2007-01-05,1.0,1.0,1.0,0.43664234481652686
2007-01-08,1.0,1.0,1.0,0.43643204454434015
2007-01-09,1.0,1.0,1.0,0.43643204454434015
2007-01-10,0.0,1.0,1.0,0.34209771473087563
2007-01-11,-1.0,1.0,1.0,0.34209771473087563
2007-01-12,0.0,1.0,1.0,0.34209771473087563
2007-01-15,0.0,0.0,1.0,0.34140614776340394
2007-01-16,0.0,0.0,0.0,0.0
2007-01-17,0.0,0.0,0.0,0.0
2007-01-18,1.0,0.0,0.0,0.0
2007-01-19,0.0,0.0,0.0,0.0
2007-01-22,0.0,0.0,0.0,0.0
2007-01-23,0.0,0.0,0.0,0.0
2007-01-24,0.0,0.0,0.0,0.0
2007-01-25,-1.0,0.0,0.0,0.0
2007-01-26,0.0,0.0,0.0,0.0
2007-01-29,0.0,0.0,0.0,0.0
2007-01-30,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,0.0
2007-02-02,1.0,0.0,0.0,0.0
2007-02-05,1.0,0.0,0.0,0.0
2007-02-06,0.0,0.0,0.0,0.0
2007-02-07,0.0,0.0,0.0,0.0
2007-02-08,0.0,0.0,0.0,0.0
2007-02-09,0.0,0.0,0.0,0.0
2007-02-12,0.0,0.0,0.0,0.0
2007-02-13,-1.0,0.0,0.0,0.0
2007-02-14,-1.0,-1.0,0.0,0.0
2007-02-15,-1.0,-1.0,-1.0,-0.2792768300725649
2007-02-16,0.0,-1.0,-1.0,-0.2792768300725649
2007-02-19,0.0,-1.0,-1.0,-0.2818865728567372
2007-02-20,0.0,-1.0,-1.0,-0.2818865728567372
2007-02-21,0.0,0.0,-1.0,-0.27734704297375196
2007-02-22,-1.0,0.0,0.0,0.0
2007-02-23,-1.0,0.0,0.0,0.0
2007-02-26,-1.0,0.0,0.0,0.0
2007-02-27,-1.0,0.0,0.0,0.0
2007-02-28,0.0,-1.0,0.0,0.0
2007-03-01,0.0,-1.0,-1.0,-0.2454074045888153
2007-03-02,1.0,-1.0,-1.0,-0.2454074045888153
2007-03-05,1.0,0.0,-1.0,-0.26808299832963434
2007-03-06,0.0,0.0,0.0,0.0
2007-03-07,0.0,0.0,0.0,0.0
2007-03-08,-1.0,0.0,0.0,0.0
2007-03-09,0.0,0.0,0.0,0.0
2007-03-12,-1.0,0.0,0.0,0.0
2007-03-13,0.0,0.0,0.0,0.0
2007-03-14,0.0,0.0,0.0,0.0
2007-03-15,-1.0,0.0,0.0,0.0
2007-03-16,-1.0,0.0,0.0,0.0
2007-03-19,-1.0,0.0,0.0,0.0
2007-03-20,-1.0,0.0,0.0,0.0
2007-03-21,0.0,-1.0,0.0,0.0
2007-03-22,0.0,-1.0,-1.0,-0.2761203115883407
2007-03-23,0.0,-1.0,-1.0,-0.2761203115883407
2007-03-26,-1.0,0.0,-1.0,-0.3262008980224142
2007-03-27,0.0,0.0,0.0,0.0
2007-03-28,0.0,0.0,0.0,0.0
2007-03-29,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0
2007-04-02,0.0,0.0,0.0,0.0
2007-04-03,-1.0,0.0,0.0,0.0
2007-04-04,-1.0,-1.0,0.0,0.0
2007-04-05,-1.0,-1.0,-1.0,-0.34853225199936094
2007-04-06,-1.0,-1.0,-1.0,-0.34853225199936094
2007-04-09,0.0,-1.0,-1.0,-0.374432315300859
2007-04-10,-1.0,-1.0,-1.0,-0.374432315300859
2007-04-11,-1.0,-1.0,-1.0,-0.33857139922830437
2007-04-12,-1.0,-1.0,-1.0,-0.33857139922830437
2007-04-13,0.0,-1.0,-1.0,-0.33857139922830437
2007-04-16,0.0,-1.0,-1.0,-0.3651249330803105
2007-04-17,-1.0,-1.0,-1.0,-0.3651249330803105
2007-04-18,0.0,-1.0,-1.0,-0.33249737864506385
2007-04-19,0.0,-1.0,-1.0,-0.33249737864506385
2007-04-20,0.0,-1.0,-1.0,-0.33249737864506385
2007-04-23,0.0,0.0,-1.0,-0.3209468424539167
2007-04-24,0.0,0.0,0.0,0.0
2007-04-25,0.0,0.0,0.0,0.0
2007-04-26,1.0,0.0,0.0,0.0
2007-04-27,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0
2007-05-01,-1.0,0.0,0.0,0.0
2007-05-02,0.0,-1.0,0.0,0.0
2007-05-03,-1.0,-1.0,-1.0,-0.3173683326409161
2007-05-04,-1.0,-1.0,-1.0,-0.3173683326409161
2007-05-07,-1.0,0.0,-1.0,-0.31757763982293447
2007-05-08,0.0,0.0,0.0,0.0
2007-05-09,0.0,0.0,0.0,0.0
2007-05-10,1.0,0.0,0.0,0.0
2007-05-11,1.0,0.0,0.0,0.0
2007-05-14,1.0,0.0,0.0,0.0
2007-05-15,1.0,0.0,0.0,0.0
2007-05-16,1.0,1.0,0.0,0.0
2007-05-17,1.0,1.0,1.0,0.3584859949731856
2007-05-18,1.0,1.0,1.0,0.3584859949731856
2007-05-21,0.0,1.0,1.0,0.3182363210899947
2007-05-22,0.0,1.0,1.0,0.3182363210899947
2007-05-23,0.0,0.0,1.0,0.32297414601839025
2007-05-24,1.0,0.0,0.0,0.0
2007-05-25,0.0,0.0,0.0,0.0
2007-05-28,0.0,0.0,0.0,0.0
2007-05-29,0.0,0.0,0.0,0.0
2007-05-30,0.0,0.0,0.0,0.0
2007-05-31,-1.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,0.0
2007-06-04,-1.0,0.0,0.0,0.0
2007-06-05,0.0,0.0,0.0,0.0
2007-06-06,0.0,0.0,0.0,0.0
2007-06-07,0.0,0.0,0.0,0.0
2007-06-08,1.0,0.0,0.0,0.0
2007-06-11,0.0,0.0,0.0,0.0
2007-06-12,1.0,0.0,0.0,0.0
2007-06-13,0.0,1.0,0.0,0.0
2007-06-14,0.0,1.0,1.0,0.2891549944310609
2007-06-15,-1.0,1.0,1.0,0.2891549944310609
2007-06-18,0.0,0.0,1.0,0.323038286121357
2007-06-19,0.0,0.0,0.0,0.0
2007-06-20,0.0,0.0,0.0,0.0
2007-06-21,0.0,0.0,0.0,0.0
2007-06-22,0.0,0.0,0.0,0.0
2007-06-25,0.0,0.0,0.0,0.0
2007-06-26,0.0,0.0,0.0,0.0
2007-06-27,0.0,0.0,0.0,0.0
2007-06-28,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0
2007-07-02,-1.0,0.0,0.0,0.0
2007-07-03,-1.0,0.0,0.0,0.0
2007-07-04,-1.0,-1.0,0.0,0.0
2007-07-05,0.0,-1.0,-1.0,-0.3695376747135255
2007-07-06,0.0,-1.0,-1.0,-0.3695376747135255
2007-07-09,0.0,-1.0,-1.0,-0.4526752233588389
2007-07-10,0.0,-1.0,-1.0,-0.4526752233588389
2007-07-11,0.0,0.0,-1.0,-0.5531546242593621
2007-07-12,0.0,0.0,0.0,0.0
2007-07-13,0.0,0.0,0.0,0.0
2007-07-16,0.0,0.0,0.0,0.0
2007-07-17,0.0,0.0,0.0,0.0
2007-07-18,0.0,0.0,0.0,0.0
2007-07-19,0.0,0.0,0.0,0.0
2007-07-20,-1.0,0.0,0.0,0.0
2007-07-23,0.0,0.0,0.0,0.0
2007-07-24,0.0,0.0,0.0,0.0
2007-07-25,0.0,0.0,0.0,0.0
2007-07-26,1.0,0.0,0.0,0.0
2007-07-27,1.0,0.0,0.0,0.0
2007-07-30,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,0.0
2007-08-02,0.0,0.0,0.0,0.0
2007-08-03,1.0,0.0,0.0,0.0
2007-08-06,0.0,0.0,0.0,0.0
2007-08-07,0.0,0.0,0.0,0.0
2007-08-08,0.0,0.0,0.0,0.0
2007-08-09,1.0,0.0,0.0,0.0
2007-08-10,1.0,0.0,0.0,0.0
2007-08-13,0.0,0.0,0.0,0.0
2007-08-14,0.0,0.0,0.0,0.0
2007-08-15,0.0,0.0,0.0,0.0
2007-08-16,1.0,0.0,0.0,0.0
2007-08-17,1.0,0.0,0.0,0.0
2007-08-20,1.0,0.0,0.0,0.0
2007-08-21,0.0,0.0,0.0,0.0
2007-08-22,0.0,0.0,0.0,0.0
2007-08-23,-1.0,0.0,0.0,0.0
2007-08-24,-1.0,0.0,0.0,0.0
2007-08-27,-1.0,0.0,0.0,0.0
2007-08-28,0.0,0.0,0.0,0.0
2007-08-29,0.0,0.0,0.0,0.0
2007-08-30,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0
2007-09-03,0.0,0.0,0.0,0.0
2007-09-04,0.0,0.0,0.0,0.0
2007-09-05,1.0,0.0,0.0,0.0
2007-09-06,0.0,0.0,0.0,0.0
2007-09-07,1.0,0.0,0.0,0.0
2007-09-10,0.0,1.0,0.0,0.0
2007-09-11,0.0,1.0,1.0,0.27627991580996925
2007-09-12,-1.0,0.0,1.0,0.2590500862587043
2007-09-13,-1.0,0.0,0.0,0.0
2007-09-14,-1.0,0.0,0.0,0.0
2007-09-17,0.0,-1.0,0.0,0.0
2007-09-18,0.0,-1.0,-1.0,-0.42557315855803723
2007-09-19,-1.0,0.0,-1.0,-0.3813564742319194
2007-09-20,-1.0,0.0,0.0,0.0
2007-09-21,-1.0,0.0,0.0,0.0
2007-09-24,-1.0,-1.0,0.0,0.0
2007-09-25,-1.0,-1.0,-1.0,-0.3888231604983735
2007-09-26,0.0,-1.0,-1.0,-0.38495116962582593
2007-09-27,0.0,-1.0,-1.0,-0.38495116962582593
2007-09-28,0.0,-1.0,-1.0,-0.38495116962582593
2007-10-01,0.0,0.0,-1.0,-0.3846843177676054
2007-10-02,0.0,0.0,0.0,0.0
2007-10-03,-1.0,0.0,0.0,0.0
2007-10-04,0.0,0.0,0.0,0.0
2007-10-05,0.0,0.0,0.0,0.0
2007-10-08,1.0,-1.0,0.0,0.0
2007-10-09,0.0,-1.0,-1.0,-0.3878656944947703
2007-10-10,0.0,0.0,-1.0,-0.44979552237437626
2007-10-11,0.0,0.0,0.0,0.0
2007-10-12,0.0,0.0,0.0,0.0
2007-10-15,0.0,0.0,0.0,0.0
2007-10-16,0.0,0.0,0.0,0.0
2007-10-17,0.0,0.0,0.0,0.0
2007-10-18,1.0,0.0,0.0,0.0
2007-10-19,0.0,0.0,0.0,0.0
2007-10-22,1.0,0.0,0.0,0.0
2007-10-23,0.0,0.0,0.0,0.0
2007-10-24,1.0,0.0,0.0,0.0
2007-10-25,0.0,0.0,0.0,0.0
2007-10-26,0.0,0.0,0.0,0.0
2007-10-29,0.0,1.0,0.0,0.0
2007-10-30,0.0,1.0,1.0,0.5041654708547961
2007-10-31,0.0,0.0,1.0,0.5153557389550293
2007-11-01,1.0,0.0,0.0,0.0
2007-11-02,1.0,0.0,0.0,0.0
2007-11-05,1.0,0.0,0.0,0.0
2007-11-06,0.0,0.0,0.0,0.0
2007-11-07,1.0,0.0,0.0,0.0
2007-11-08,1.0,0.0,0.0,0.0
2007-11-09,1.0,0.0,0.0,0.0
2007-11-12,1.0,1.0,0.0,0.0
2007-11-13,1.0,1.0,1.0,0.5478771190793105
2007-11-14,0.0,1.0,1.0,0.4713504400779584
2007-11-15,0.0,1.0,1.0,0.4713504400779584
2007-11-16,0.0,1.0,1.0,0.4713504400779584
2007-11-19,1.0,0.0,1.0,0.39211794381900567
2007-11-20,0.0,0.0,0.0,0.0
2007-11-21,1.0,0.0,0.0,0.0
2007-11-22,1.0,0.0,0.0,0.0
2007-11-23,0.0,0.0,0.0,0.0
2007-11-26,0.0,1.0,0.0,0.0
2007-11-27,0.0,1.0,1.0,0.3464285563594093
2007-11-28,0.0,0.0,1.0,0.3293664938369562
2007-11-29,-1.0,0.0,0.0,0.0
2007-11-30,-1.0,0.0,0.0,0.0
2007-12-03,0.0,0.0,0.0,0.0
2007-12-04,0.0,0.0,0.0,0.0
2007-12-05,0.0,0.0,0.0,0.0
2007-12-06,0.0,0.0,0.0,0.0
2007-12-07,0.0,0.0,0.0,0.0
2007-12-10,0.0,0.0,0.0,0.0
2007-12-11,0.0,0.0,0.0,0.0
2007-12-12,0.0,0.0,0.0,0.0
2007-12-13,1.0,0.0,0.0,0.0
2007-12-14,1.0,0.0,0.0,0.0
2007-12-17,1.0,0.0,0.0,0.0
2007-12-18,1.0,0.0,0.0,0.0
2007-12-19,0.0,1.0,0.0,0.0
2007-12-20,0.0,1.0,1.0,0.32069790982892565
2007-12-21,-1.0,1.0,1.0,0.32069790982892565
2007-12-24,-1.0,0.0,1.0,0.33172495510015354
2007-12-25,-1.0,0.0,0.0,0.0
2007-12-26,0.0,-1.0,0.0,0.0
2007-12-27,-1.0,-1.0,-1.0,-0.3440452043882895
2007-12-28,0.0,-1.0,-1.0,-0.3440452043882895
2007-12-31,0.0,0.0,-1.0,-0.35711129278765236
2008-01-01,0.0,0.0,0.0,0.0
2008-01-02,0.0,0.0,0.0,0.0
2008-01-03,-1.0,0.0,0.0,0.0
2008-01-04,0.0,0.0,0.0,0.0
2008-01-07,-1.0,0.0,0.0,0.0
2008-01-08,-1.0,0.0,0.0,0.0
2008-01-09,-1.0,-1.0,0.0,0.0
2008-01-10,-1.0,-1.0,-1.0,-0.32593138304566754
2008-01-11,-1.0,-1.0,-1.0,-0.32593138304566754
2008-01-14,-1.0,-1.0,-1.0,-0.3586116562844015
2008-01-15,0.0,-1.0,-1.0,-0.3586116562844015
2008-01-16,1.0,0.0,-1.0,-0.3286055928074636
2008-01-17,1.0,0.0,0.0,0.0
2008-01-18,0.0,0.0,0.0,0.0
2008-01-21,1.0,1.0,0.0,0.0
2008-01-22,0.0,1.0,1.0,0.3230850453795599
2008-01-23,1.0,0.0,1.0,0.3057208704301528
2008-01-24,0.0,0.0,0.0,0.0
2008-01-25,0.0,0.0,0.0,0.0
2008-01-28,-1.0,1.0,0.0,0.0
2008-01-29,-1.0,1.0,1.0,0.3016300842189698
2008-01-30,-1.0,-1.0,1.0,0.29106389962317397
2008-01-31,-1.0,-1.0,-1.0,-0.29106389962317397
2008-02-01,0.0,-1.0,-1.0,-0.29106389962317397
2008-02-04,0.0,-1.0,-1.0,-0.29276981582361183
2008-02-05,1.0,-1.0,-1.0,-0.29276981582361183
2008-02-06,0.0,1.0,-1.0,-0.3075552352298258
2008-02-07,-1.0,1.0,1.0,0.3075552352298258
2008-02-08,-1.0,1.0,1.0,0.3075552352298258
2008-02-11,-1.0,0.0,1.0,0.2930622410156058
2008-02-12,-1.0,0.0,0.0,0.0
2008-02-13,-1.0,-1.0,0.0,0.0
2008-02-14,0.0,-1.0,-1.0,-0.30863710649302506
2008-02-15,0.0,-1.0,-1.0,-0.30863710649302506
2008-02-18,0.0,-1.0,-1.0,-0.30902072175156325
2008-02-19,-1.0,-1.0,-1.0,-0.30902072175156325
2008-02-20,-1.0,-1.0,-1.0,-0.34313368071820305
2008-02-21,-1.0,-1.0,-1.0,-0.34313368071820305
2008-02-22,-1.0,-1.0,-1.0,-0.34313368071820305
2008-02-25,0.0,-1.0,-1.0,-0.3320441453573894
2008-02-26,0.0,-1.0,-1.0,-0.3320441453573894
2008-02-27,0.0,0.0,-1.0,-0.3435818686077411
2008-02-28,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0
2008-03-03,-1.0,0.0,0.0,0.0
2008-03-04,0.0,0.0,0.0,0.0
2008-03-05,-1.0,0.0,0.0,0.0
2008-03-06,0.0,0.0,0.0,0.0
2008-03-07,0.0,0.0,0.0,0.0
2008-03-10,1.0,-1.0,0.0,0.0
2008-03-11,0.0,-1.0,-1.0,-0.34592938811643864
2008-03-12,0.0,0.0,-1.0,-0.3455076037376659
2008-03-13,0.0,0.0,0.0,0.0
2008-03-14,0.0,0.0,0.0,0.0
2008-03-17,1.0,0.0,0.0,0.0
2008-03-18,0.0,0.0,0.0,0.0
2008-03-19,1.0,0.0,0.0,0.0
2008-03-20,1.0,0.0,0.0,0.0
2008-03-21,1.0,0.0,0.0,0.0
2008-03-24,0.0,1.0,0.0,0.0
2008-03-25,0.0,1.0,1.0,0.35659609177606094
2008-03-26,-1.0,0.0,1.0,0.33451984169118576
2008-03-27,-1.0,0.0,0.0,0.0
2008-03-28,-1.0,0.0,0.0,0.0
2008-03-31,-1.0,-1.0,0.0,0.0
2008-04-01,0.0,-1.0,-1.0,-0.3107721313800658
2008-04-02,-1.0,0.0,-1.0,-0.3118599475861954
2008-04-03,0.0,0.0,0.0,0.0
2008-04-04,-1.0,0.0,0.0,0.0
2008-04-07,-1.0,-1.0,0.0,0.0
2008-04-08,0.0,-1.0,-1.0,-0.33195814612244295
2008-04-09,0.0,0.0,-1.0,-0.3304774846776595
2008-04-10,0.0,0.0,0.0,0.0
2008-04-11,0.0,0.0,0.0,0.0
2008-04-14,0.0,0.0,0.0,0.0
2008-04-15,0.0,0.0,0.0,0.0
2008-04-16,0.0,0.0,0.0,0.0
2008-04-17,0.0,0.0,0.0,0.0
2008-04-18,0.0,0.0,0.0,0.0
2008-04-21,0.0,0.0,0.0,0.0
2008-04-22,0.0,0.0,0.0,0.0
2008-04-23,0.0,0.0,0.0,0.0
2008-04-24,0.0,0.0,0.0,0.0
2008-04-25,0.0,0.0,0.0,0.0
2008-04-28,0.0,0.0,0.0,0.0
2008-04-29,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0
2008-05-01,1.0,0.0,0.0,0.0
2008-05-02,0.0,0.0,0.0,0.0
2008-05-05,0.0,0.0,0.0,0.0
2008-05-06,0.0,0.0,0.0,0.0
2008-05-07,0.0,0.0,0.0,0.0
2008-05-08,0.0,0.0,0.0,0.0
2008-05-09,1.0,0.0,0.0,0.0
2008-05-12,0.0,0.0,0.0,0.0
2008-05-13,0.0,0.0,0.0,0.0
2008-05-14,0.0,0.0,0.0,0.0
2008-05-15,0.0,0.0,0.0,0.0
2008-05-16,-1.0,0.0,0.0,0.0
2008-05-19,0.0,0.0,0.0,0.0
2008-05-20,0.0,0.0,0.0,0.0
2008-05-21,0.0,0.0,0.0,0.0
2008-05-22,0.0,0.0,0.0,0.0
2008-05-23,0.0,0.0,0.0,0.0
2008-05-26,0.0,0.0,0.0,0.0
2008-05-27,0.0,0.0,0.0,0.0
2008-05-28,0.0,0.0,0.0,0.0
2008-05-29,1.0,0.0,0.0,0.0
2008-05-30,1.0,0.0,0.0,0.0
2008-06-02,1.0,0.0,0.0,0.0
2008-06-03,0.0,0.0,0.0,0.0
2008-06-04,0.0,0.0,0.0,0.0
2008-06-05,0.0,0.0,0.0,0.0
2008-06-06,0.0,0.0,0.0,0.0
2008-06-09,0.0,0.0,0.0,0.0
2008-06-10,0.0,0.0,0.0,0.0
2008-06-11,0.0,0.0,0.0,0.0
2008-06-12,0.0,0.0,0.0,0.0
2008-06-13,0.0,0.0,0.0,0.0
2008-06-16,0.0,0.0,0.0,0.0
2008-06-17,-1.0,0.0,0.0,0.0
2008-06-18,-1.0,-1.0,0.0,0.0
2008-06-19,-1.0,-1.0,-1.0,-0.5221613346743295
2008-06-20,-1.0,-1.0,-1.0,-0.5221613346743295
2008-06-23,-1.0,-1.0,-1.0,-0.529173684766585
2008-06-24,0.0,-1.0,-1.0,-0.529173684766585
2008-06-25,0.0,0.0,-1.0,-0.5225680645302097
2008-06-26,0.0,0.0,0.0,0.0
2008-06-27,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0
2008-07-01,-1.0,0.0,0.0,0.0
2008-07-02,-1.0,-1.0,0.0,0.0
2008-07-03,0.0,-1.0,-1.0,-0.5849121716500549
2008-07-04,0.0,-1.0,-1.0,-0.5849121716500549
2008-07-07,1.0,-1.0,-1.0,-0.5597044027337452
2008-07-08,1.0,-1.0,-1.0,-0.5597044027337452
2008-07-09,1.0,1.0,-1.0,-0.5172093857839467
2008-07-10,1.0,1.0,1.0,0.5172093857839467
2008-07-11,0.0,1.0,1.0,0.5172093857839467
2008-07-14,0.0,1.0,1.0,0.5554491731961987
2008-07-15,0.0,1.0,1.0,0.5554491731961987
2008-07-16,0.0,0.0,1.0,0.5386593760975279
2008-07-17,0.0,0.0,0.0,0.0
2008-07-18,0.0,0.0,0.0,0.0
2008-07-21,0.0,0.0,0.0,0.0
2008-07-22,0.0,0.0,0.0,0.0
2008-07-23,0.0,0.0,0.0,0.0
2008-07-24,1.0,0.0,0.0,0.0
2008-07-25,0.0,0.0,0.0,0.0
2008-07-28,0.0,0.0,0.0,0.0
2008-07-29,0.0,0.0,0.0,0.0
2008-07-30,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,0.0
2008-08-04,1.0,0.0,0.0,0.0
2008-08-05,1.0,0.0,0.0,0.0
2008-08-06,1.0,1.0,0.0,0.0
2008-08-07,0.0,1.0,1.0,0.5336270314945712
2008-08-08,1.0,1.0,1.0,0.5336270314945712
2008-08-11,1.0,1.0,1.0,0.46795181261174085
2008-08-12,1.0,1.0,1.0,0.46795181261174085
2008-08-13,0.0,1.0,1.0,0.37368542699615903
2008-08-14,0.0,1.0,1.0,0.37368542699615903
2008-08-15,0.0,1.0,1.0,0.37368542699615903
2008-08-18,0.0,0.0,1.0,0.38083794867701576
2008-08-19,-1.0,0.0,0.0,0.0
2008-08-20,0.0,-1.0,0.0,0.0
2008-08-21,-1.0,-1.0,-1.0,-0.3494671217458821
2008-08-22,-1.0,-1.0,-1.0,-0.3494671217458821
2008-08-25,-1.0,0.0,-1.0,-0.3026178294326756
2008-08-26,0.0,0.0,0.0,0.0
2008-08-27,0.0,0.0,0.0,0.0
2008-08-28,1.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0
2008-09-01,1.0,0.0,0.0,0.0
2008-09-02,1.0,0.0,0.0,0.0
2008-09-03,1.0,1.0,0.0,0.0
2008-09-04,1.0,1.0,1.0,0.31382525261053995
2008-09-05,1.0,1.0,1.0,0.31382525261053995
2008-09-08,1.0,1.0,1.0,0.29641898957116697
2008-09-09,1.0,1.0,1.0,0.29641898957116697
2008-09-10,1.0,1.0,1.0,0.3013453881808737
2008-09-11,0.0,1.0,1.0,0.3013453881808737
2008-09-12,-1.0,1.0,1.0,0.3013453881808737
2008-09-15,0.0,1.0,1.0,0.3011145250140758
2008-09-16,0.0,1.0,1.0,0.3011145250140758
2008-09-17,1.0,0.0,1.0,0.31825509401298835
2008-09-18,1.0,0.0,0.0,0.0
2008-09-19,0.0,0.0,0.0,0.0
2008-09-22,-1.0,1.0,0.0,0.0
2008-09-23,-1.0,1.0,1.0,0.3071934234342167
2008-09-24,0.0,-1.0,1.0,0.2891479913190138
2008-09-25,0.0,-1.0,-1.0,-0.2891479913190138
2008-09-26,1.0,-1.0,-1.0,-0.2891479913190138
2008-09-29,1.0,0.0,-1.0,-0.264466229358154
2008-09-30,1.0,0.0,0.0,0.0
2008-10-01,1.0,1.0,0.0,0.0
2008-10-02,1.0,1.0,1.0,0.2621763255362288
2008-10-03,1.0,1.0,1.0,0.2621763255362288
2008-10-06,1.0,1.0,1.0,0.21697111991952964
2008-10-07,1.0,1.0,1.0,0.21697111991952964
2008-10-08,1.0,1.0,1.0,0.1978446936268594
2008-10-09,1.0,1.0,1.0,0.1978446936268594
2008-10-10,1.0,1.0,1.0,0.1978446936268594
2008-10-13,1.0,1.0,1.0,0.1581233629472021
2008-10-14,0.0,1.0,1.0,0.1581233629472021
2008-10-15,0.0,0.0,1.0,0.14621584098476526
2008-10-16,1.0,0.0,0.0,0.0
2008-10-17,1.0,0.0,0.0,0.0
2008-10-20,1.0,0.0,0.0,0.0
2008-10-21,1.0,0.0,0.0,0.0
2008-10-22,1.0,1.0,0.0,0.0
2008-10-23,1.0,1.0,1.0,0.14415171278941935
2008-10-24,1.0,1.0,1.0,0.14415171278941935
2008-10-27,1.0,1.0,1.0,0.13016467836762038
2008-10-28,0.0,1.0,1.0,0.13016467836762038
2008-10-29,-1.0,0.0,1.0,0.10825863642837785
2008-10-30,-1.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0
2008-11-03,1.0,-1.0,0.0,0.0
2008-11-04,0.0,-1.0,-1.0,-0.10555601103725952
2008-11-05,1.0,0.0,-1.0,-0.10445814239903585
2008-11-06,1.0,0.0,0.0,0.0
2008-11-07,1.0,0.0,0.0,0.0
2008-11-10,1.0,1.0,0.0,0.0
2008-11-11,1.0,1.0,1.0,0.10957933034937054
